DEBUG 2020-02-17 20:56:27,603 utils 3108 2452 (0.001) SELECT SUM(`mine_cart`.`amount`) AS `sum_amount`, SUM(`mine_cart`.`count`) AS `sum_count` FROM `mine_cart` WHERE (`mine_cart`.`user_id` = 6 AND `mine_cart`.`status` = 10); args=(6, 10)
DEBUG 2020-02-17 20:56:27,603 utils 3108 2452 (0.000) SELECT COUNT(*) AS `__count` FROM `mine_cart` WHERE (`mine_cart`.`user_id` = 6 AND `mine_cart`.`status` = 10); args=(6, 10)
DEBUG 2020-02-17 20:56:27,605 utils 3108 2452 (0.000) SELECT `mine_order`.`id`, `mine_order`.`sn`, `mine_order`.`user_id`, `mine_order`.`buy_count`, `mine_order`.`buy_amount`, `mine_order`.`to_user`, `mine_order`.`to_area`, `mine_order`.`to_address`, `mine_order`.`to_phone`, `mine_order`.`remark`, `mine_order`.`express_type`, `mine_order`.`express_no`, `mine_order`.`status` FROM `mine_order` WHERE (`mine_order`.`user_id` = 6 AND `mine_order`.`status` = 12 AND NOT (`mine_order`.`status` = 15)); args=(6, 12, 15)
DEBUG 2020-02-17 20:56:30,156 utils 3108 3152 (0.001) SELECT @@SQL_AUTO_IS_NULL; args=None
DEBUG 2020-02-17 20:56:30,159 utils 3108 3152 (0.001) SELECT VERSION(); args=None
DEBUG 2020-02-17 20:56:30,161 utils 3108 3152 (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'tdgyxkjferfbzish3j9pd62klm9ommwm' AND `django_session`.`expire_date` > '2020-02-17 12:56:30.152778'); args=('tdgyxkjferfbzish3j9pd62klm9ommwm', '2020-02-17 12:56:30.152778')
DEBUG 2020-02-17 20:56:30,162 utils 3108 3152 (0.001) SELECT `account_user`.`id`, `account_user`.`password`, `account_user`.`last_login`, `account_user`.`is_superuser`, `account_user`.`username`, `account_user`.`first_name`, `account_user`.`last_name`, `account_user`.`email`, `account_user`.`is_staff`, `account_user`.`is_active`, `account_user`.`date_joined`, `account_user`.`avatar`, `account_user`.`integral`, `account_user`.`nickname`, `account_user`.`level` FROM `account_user` WHERE `account_user`.`id` = 6; args=(6,)
DEBUG 2020-02-17 20:56:30,167 utils 3108 3152 (0.001) SELECT SUM(`mine_cart`.`amount`) AS `sum_amount`, SUM(`mine_cart`.`count`) AS `sum_count` FROM `mine_cart` WHERE (`mine_cart`.`user_id` = 6 AND `mine_cart`.`status` = 10); args=(6, 10)
DEBUG 2020-02-17 20:56:30,167 utils 3108 3152 (0.000) SELECT COUNT(*) AS `__count` FROM `mine_cart` WHERE (`mine_cart`.`user_id` = 6 AND `mine_cart`.`status` = 10); args=(6, 10)
DEBUG 2020-02-17 20:56:30,169 utils 3108 3152 (0.000) SELECT `mine_order`.`id`, `mine_order`.`sn`, `mine_order`.`user_id`, `mine_order`.`buy_count`, `mine_order`.`buy_amount`, `mine_order`.`to_user`, `mine_order`.`to_area`, `mine_order`.`to_address`, `mine_order`.`to_phone`, `mine_order`.`remark`, `mine_order`.`express_type`, `mine_order`.`express_no`, `mine_order`.`status` FROM `mine_order` WHERE (`mine_order`.`user_id` = 6 AND `mine_order`.`status` = 14 AND NOT (`mine_order`.`status` = 15)); args=(6, 14, 15)
DEBUG 2020-02-17 20:56:34,750 utils 3108 7904 (0.001) SELECT @@SQL_AUTO_IS_NULL; args=None
DEBUG 2020-02-17 20:56:34,750 utils 3108 7904 (0.000) SELECT VERSION(); args=None
DEBUG 2020-02-17 20:56:34,755 utils 3108 7904 (0.002) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'tdgyxkjferfbzish3j9pd62klm9ommwm' AND `django_session`.`expire_date` > '2020-02-17 12:56:34.747487'); args=('tdgyxkjferfbzish3j9pd62klm9ommwm', '2020-02-17 12:56:34.747487')
DEBUG 2020-02-17 20:56:34,757 utils 3108 7904 (0.001) SELECT `account_user`.`id`, `account_user`.`password`, `account_user`.`last_login`, `account_user`.`is_superuser`, `account_user`.`username`, `account_user`.`first_name`, `account_user`.`last_name`, `account_user`.`email`, `account_user`.`is_staff`, `account_user`.`is_active`, `account_user`.`date_joined`, `account_user`.`avatar`, `account_user`.`integral`, `account_user`.`nickname`, `account_user`.`level` FROM `account_user` WHERE `account_user`.`id` = 6; args=(6,)
DEBUG 2020-02-17 20:56:34,758 utils 3108 7904 (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE `django_session`.`session_key` = 'tdgyxkjferfbzish3j9pd62klm9ommwm'; args=('tdgyxkjferfbzish3j9pd62klm9ommwm',)
DEBUG 2020-02-17 20:56:34,765 utils 3108 7904 (0.006) DELETE FROM `django_session` WHERE `django_session`.`session_key` IN ('tdgyxkjferfbzish3j9pd62klm9ommwm'); args=('tdgyxkjferfbzish3j9pd62klm9ommwm',)
DEBUG 2020-02-17 20:56:34,860 utils 3108 14804 (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
DEBUG 2020-02-17 20:56:34,860 utils 3108 14804 (0.000) SELECT VERSION(); args=None
DEBUG 2020-02-17 20:56:34,863 utils 3108 14804 (0.001) SELECT `system_slider`.`id`, `system_slider`.`name`, `system_slider`.`desc`, `system_slider`.`types`, `system_slider`.`img`, `system_slider`.`reorder`, `system_slider`.`start_time`, `system_slider`.`end_time`, `system_slider`.`target_url`, `system_slider`.`is_valid`, `system_slider`.`created_at`, `system_slider`.`updated_at` FROM `system_slider` WHERE `system_slider`.`types` = 11 ORDER BY `system_slider`.`reorder` DESC; args=(11,)
DEBUG 2020-02-17 20:56:34,864 utils 3108 14804 (0.000) SELECT `system_news`.`id`, `system_news`.`types`, `system_news`.`title`, `system_news`.`content`, `system_news`.`reorder`, `system_news`.`start_time`, `system_news`.`end_time`, `system_news`.`view_count`, `system_news`.`is_top`, `system_news`.`is_valid`, `system_news`.`created_at`, `system_news`.`updated_at` FROM `system_news` WHERE (`system_news`.`types` = 11 AND `system_news`.`is_top` = 1 AND `system_news`.`is_valid` = 1) ORDER BY `system_news`.`reorder` DESC; args=(11, True, True)
DEBUG 2020-02-17 20:56:34,866 utils 3108 14804 (0.001) SELECT `mall_product`.`id`, `mall_product`.`uid`, `mall_product`.`name`, `mall_product`.`desc`, `mall_product`.`content`, `mall_product`.`types`, `mall_product`.`price`, `mall_product`.`origin_price`, `mall_product`.`img`, `mall_product`.`buy_link`, `mall_product`.`reorder`, `mall_product`.`status`, `mall_product`.`sku_count`, `mall_product`.`ramain_count`, `mall_product`.`view_count`, `mall_product`.`score`, `mall_product`.`is_valid`, `mall_product`.`created_at`, `mall_product`.`updated_at` FROM `mall_product` INNER JOIN `mall_product_tags` ON (`mall_product`.`id` = `mall_product_tags`.`product_id`) INNER JOIN `mall_tag` ON (`mall_product_tags`.`tag_id` = `mall_tag`.`id`) WHERE (`mall_product`.`status` = 11 AND `mall_product`.`is_valid` = 1 AND `mall_tag`.`code` = 'jxtj') ORDER BY `mall_product`.`reorder` DESC; args=(11, True, 'jxtj')
DEBUG 2020-02-17 20:56:34,868 utils 3108 14804 (0.001) SELECT `mall_product`.`id`, `mall_product`.`uid`, `mall_product`.`name`, `mall_product`.`desc`, `mall_product`.`content`, `mall_product`.`types`, `mall_product`.`price`, `mall_product`.`origin_price`, `mall_product`.`img`, `mall_product`.`buy_link`, `mall_product`.`reorder`, `mall_product`.`status`, `mall_product`.`sku_count`, `mall_product`.`ramain_count`, `mall_product`.`view_count`, `mall_product`.`score`, `mall_product`.`is_valid`, `mall_product`.`created_at`, `mall_product`.`updated_at` FROM `mall_product` INNER JOIN `mall_product_tags` ON (`mall_product`.`id` = `mall_product_tags`.`product_id`) INNER JOIN `mall_tag` ON (`mall_product_tags`.`tag_id` = `mall_tag`.`id`) WHERE (`mall_product`.`status` = 11 AND `mall_product`.`is_valid` = 1 AND `mall_tag`.`code` = 'jstj') ORDER BY `mall_product`.`reorder` DESC; args=(11, True, 'jstj')
DEBUG 2020-02-17 20:56:36,279 utils 3108 15524 (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
DEBUG 2020-02-17 20:56:36,279 utils 3108 15524 (0.000) SELECT VERSION(); args=None
DEBUG 2020-02-17 20:56:36,282 utils 3108 15524 (0.001) SELECT (1) AS `a` FROM `django_session` WHERE `django_session`.`session_key` = 'i7q1ax99hyc8jxu32gqpd9ffwg3t6nxe' LIMIT 1; args=('i7q1ax99hyc8jxu32gqpd9ffwg3t6nxe',)
DEBUG 2020-02-17 20:56:36,284 utils 3108 15524 (0.001) INSERT INTO `django_session` (`session_key`, `session_data`, `expire_date`) VALUES ('i7q1ax99hyc8jxu32gqpd9ffwg3t6nxe', 'NDhlYTMxMmQ0OGI0NGViNjc2Mzg4NTBkMTE5YjJiODhiZDhlMzI3Zjp7InZlcmlmeV9jb2RlIjoiZjlYOCJ9', '2020-03-02 12:56:36.282385'); args=('i7q1ax99hyc8jxu32gqpd9ffwg3t6nxe', 'NDhlYTMxMmQ0OGI0NGViNjc2Mzg4NTBkMTE5YjJiODhiZDhlMzI3Zjp7InZlcmlmeV9jb2RlIjoiZjlYOCJ9', '2020-03-02 12:56:36.282385')
DEBUG 2020-02-17 20:57:02,423 utils 3108 4064 (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
DEBUG 2020-02-17 20:57:02,424 utils 3108 4064 (0.000) SELECT VERSION(); args=None
DEBUG 2020-02-17 20:57:02,428 utils 3108 4064 (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i7q1ax99hyc8jxu32gqpd9ffwg3t6nxe' AND `django_session`.`expire_date` > '2020-02-17 12:57:02.421474'); args=('i7q1ax99hyc8jxu32gqpd9ffwg3t6nxe', '2020-02-17 12:57:02.421474')
DEBUG 2020-02-17 20:57:02,430 utils 3108 4064 (0.000) SELECT COUNT(*) AS `__count` FROM `account_user` WHERE `account_user`.`username` = '15713183819'; args=('15713183819',)
DEBUG 2020-02-17 20:57:02,433 utils 3108 4064 (0.001) SELECT `account_user`.`id`, `account_user`.`password`, `account_user`.`last_login`, `account_user`.`is_superuser`, `account_user`.`username`, `account_user`.`first_name`, `account_user`.`last_name`, `account_user`.`email`, `account_user`.`is_staff`, `account_user`.`is_active`, `account_user`.`date_joined`, `account_user`.`avatar`, `account_user`.`integral`, `account_user`.`nickname`, `account_user`.`level` FROM `account_user` WHERE `account_user`.`username` = '15713183819'; args=('15713183819',)
DEBUG 2020-02-17 20:57:02,485 utils 3108 4064 (0.000) SELECT `account_user`.`id`, `account_user`.`password`, `account_user`.`last_login`, `account_user`.`is_superuser`, `account_user`.`username`, `account_user`.`first_name`, `account_user`.`last_name`, `account_user`.`email`, `account_user`.`is_staff`, `account_user`.`is_active`, `account_user`.`date_joined`, `account_user`.`avatar`, `account_user`.`integral`, `account_user`.`nickname`, `account_user`.`level` FROM `account_user` WHERE `account_user`.`username` = '15713183819'; args=('15713183819',)
DEBUG 2020-02-17 20:57:02,534 utils 3108 4064 (0.001) SELECT (1) AS `a` FROM `django_session` WHERE `django_session`.`session_key` = 'mdtqyj18cjxe3kqf4d1s8j5i3prjod2y' LIMIT 1; args=('mdtqyj18cjxe3kqf4d1s8j5i3prjod2y',)
DEBUG 2020-02-17 20:57:02,535 utils 3108 4064 (0.001) INSERT INTO `django_session` (`session_key`, `session_data`, `expire_date`) VALUES ('mdtqyj18cjxe3kqf4d1s8j5i3prjod2y', 'NDhlYTMxMmQ0OGI0NGViNjc2Mzg4NTBkMTE5YjJiODhiZDhlMzI3Zjp7InZlcmlmeV9jb2RlIjoiZjlYOCJ9', '2020-03-02 12:57:02.534173'); args=('mdtqyj18cjxe3kqf4d1s8j5i3prjod2y', 'NDhlYTMxMmQ0OGI0NGViNjc2Mzg4NTBkMTE5YjJiODhiZDhlMzI3Zjp7InZlcmlmeV9jb2RlIjoiZjlYOCJ9', '2020-03-02 12:57:02.534173')
DEBUG 2020-02-17 20:57:02,591 utils 3108 4064 (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE `django_session`.`session_key` = 'i7q1ax99hyc8jxu32gqpd9ffwg3t6nxe'; args=('i7q1ax99hyc8jxu32gqpd9ffwg3t6nxe',)
DEBUG 2020-02-17 20:57:02,594 utils 3108 4064 (0.003) DELETE FROM `django_session` WHERE `django_session`.`session_key` IN ('i7q1ax99hyc8jxu32gqpd9ffwg3t6nxe'); args=('i7q1ax99hyc8jxu32gqpd9ffwg3t6nxe',)
DEBUG 2020-02-17 20:57:02,607 utils 3108 4064 (0.002) UPDATE `account_user` SET `last_login` = '2020-02-17 12:57:02.604986' WHERE `account_user`.`id` = 6; args=('2020-02-17 12:57:02.604986', 6)
DEBUG 2020-02-17 20:57:02,618 utils 3108 4064 (0.002) UPDATE `django_session` SET `session_data` = 'NWMxM2ViOTQzZTExMmRmNzA1ODhmMDM3NDFlN2ZmY2U4ODlhNDNiNjp7InZlcmlmeV9jb2RlIjoiZjlYOCIsIl9hdXRoX3VzZXJfaWQiOiI2IiwiX2F1dGhfdXNlcl9iYWNrZW5kIjoiZGphbmdvLmNvbnRyaWIuYXV0aC5iYWNrZW5kcy5Nb2RlbEJhY2tlbmQiLCJfYXV0aF91c2VyX2hhc2giOiIzNmQyZWYxNzYyOWQ5ZjVlOWRjMjNlOWU5OTE3MzViNDUxMjZiNmFiIiwidXNlcl9pZCI6Nn0=', `expire_date` = '2020-03-02 12:57:02.614991' WHERE `django_session`.`session_key` = 'mdtqyj18cjxe3kqf4d1s8j5i3prjod2y'; args=('NWMxM2ViOTQzZTExMmRmNzA1ODhmMDM3NDFlN2ZmY2U4ODlhNDNiNjp7InZlcmlmeV9jb2RlIjoiZjlYOCIsIl9hdXRoX3VzZXJfaWQiOiI2IiwiX2F1dGhfdXNlcl9iYWNrZW5kIjoiZGphbmdvLmNvbnRyaWIuYXV0aC5iYWNrZW5kcy5Nb2RlbEJhY2tlbmQiLCJfYXV0aF91c2VyX2hhc2giOiIzNmQyZWYxNzYyOWQ5ZjVlOWRjMjNlOWU5OTE3MzViNDUxMjZiNmFiIiwidXNlcl9pZCI6Nn0=', '2020-03-02 12:57:02.614991', 'mdtqyj18cjxe3kqf4d1s8j5i3prjod2y')
DEBUG 2020-02-17 20:57:02,636 utils 3108 16660 (0.001) SELECT @@SQL_AUTO_IS_NULL; args=None
DEBUG 2020-02-17 20:57:02,636 utils 3108 16660 (0.000) SELECT VERSION(); args=None
DEBUG 2020-02-17 20:57:02,638 utils 3108 16660 (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'mdtqyj18cjxe3kqf4d1s8j5i3prjod2y' AND `django_session`.`expire_date` > '2020-02-17 12:57:02.634902'); args=('mdtqyj18cjxe3kqf4d1s8j5i3prjod2y', '2020-02-17 12:57:02.634902')
DEBUG 2020-02-17 20:57:02,639 utils 3108 16660 (0.000) SELECT `account_user`.`id`, `account_user`.`password`, `account_user`.`last_login`, `account_user`.`is_superuser`, `account_user`.`username`, `account_user`.`first_name`, `account_user`.`last_name`, `account_user`.`email`, `account_user`.`is_staff`, `account_user`.`is_active`, `account_user`.`date_joined`, `account_user`.`avatar`, `account_user`.`integral`, `account_user`.`nickname`, `account_user`.`level` FROM `account_user` WHERE `account_user`.`id` = 6; args=(6,)
DEBUG 2020-02-17 20:57:02,640 utils 3108 16660 (0.000) SELECT SUM(`mine_cart`.`amount`) AS `sum_amount`, SUM(`mine_cart`.`count`) AS `sum_count` FROM `mine_cart` WHERE (`mine_cart`.`user_id` = 6 AND `mine_cart`.`status` = 10); args=(6, 10)
DEBUG 2020-02-17 20:57:02,641 utils 3108 16660 (0.001) SELECT COUNT(*) AS `__count` FROM `mine_cart` WHERE (`mine_cart`.`user_id` = 6 AND `mine_cart`.`status` = 10); args=(6, 10)
DEBUG 2020-02-17 20:57:02,643 utils 3108 16660 (0.001) SELECT `system_slider`.`id`, `system_slider`.`name`, `system_slider`.`desc`, `system_slider`.`types`, `system_slider`.`img`, `system_slider`.`reorder`, `system_slider`.`start_time`, `system_slider`.`end_time`, `system_slider`.`target_url`, `system_slider`.`is_valid`, `system_slider`.`created_at`, `system_slider`.`updated_at` FROM `system_slider` WHERE `system_slider`.`types` = 11 ORDER BY `system_slider`.`reorder` DESC; args=(11,)
DEBUG 2020-02-17 20:57:02,644 utils 3108 16660 (0.001) SELECT `system_news`.`id`, `system_news`.`types`, `system_news`.`title`, `system_news`.`content`, `system_news`.`reorder`, `system_news`.`start_time`, `system_news`.`end_time`, `system_news`.`view_count`, `system_news`.`is_top`, `system_news`.`is_valid`, `system_news`.`created_at`, `system_news`.`updated_at` FROM `system_news` WHERE (`system_news`.`types` = 11 AND `system_news`.`is_top` = 1 AND `system_news`.`is_valid` = 1) ORDER BY `system_news`.`reorder` DESC; args=(11, True, True)
DEBUG 2020-02-17 20:57:02,645 utils 3108 16660 (0.001) SELECT `mall_product`.`id`, `mall_product`.`uid`, `mall_product`.`name`, `mall_product`.`desc`, `mall_product`.`content`, `mall_product`.`types`, `mall_product`.`price`, `mall_product`.`origin_price`, `mall_product`.`img`, `mall_product`.`buy_link`, `mall_product`.`reorder`, `mall_product`.`status`, `mall_product`.`sku_count`, `mall_product`.`ramain_count`, `mall_product`.`view_count`, `mall_product`.`score`, `mall_product`.`is_valid`, `mall_product`.`created_at`, `mall_product`.`updated_at` FROM `mall_product` INNER JOIN `mall_product_tags` ON (`mall_product`.`id` = `mall_product_tags`.`product_id`) INNER JOIN `mall_tag` ON (`mall_product_tags`.`tag_id` = `mall_tag`.`id`) WHERE (`mall_product`.`status` = 11 AND `mall_product`.`is_valid` = 1 AND `mall_tag`.`code` = 'jxtj') ORDER BY `mall_product`.`reorder` DESC; args=(11, True, 'jxtj')
DEBUG 2020-02-17 20:57:02,647 utils 3108 16660 (0.001) SELECT `mall_product`.`id`, `mall_product`.`uid`, `mall_product`.`name`, `mall_product`.`desc`, `mall_product`.`content`, `mall_product`.`types`, `mall_product`.`price`, `mall_product`.`origin_price`, `mall_product`.`img`, `mall_product`.`buy_link`, `mall_product`.`reorder`, `mall_product`.`status`, `mall_product`.`sku_count`, `mall_product`.`ramain_count`, `mall_product`.`view_count`, `mall_product`.`score`, `mall_product`.`is_valid`, `mall_product`.`created_at`, `mall_product`.`updated_at` FROM `mall_product` INNER JOIN `mall_product_tags` ON (`mall_product`.`id` = `mall_product_tags`.`product_id`) INNER JOIN `mall_tag` ON (`mall_product_tags`.`tag_id` = `mall_tag`.`id`) WHERE (`mall_product`.`status` = 11 AND `mall_product`.`is_valid` = 1 AND `mall_tag`.`code` = 'jstj') ORDER BY `mall_product`.`reorder` DESC; args=(11, True, 'jstj')
DEBUG 2020-02-17 20:57:17,565 utils 3108 17428 (0.001) SELECT @@SQL_AUTO_IS_NULL; args=None
DEBUG 2020-02-17 20:57:17,565 utils 3108 17428 (0.000) SELECT VERSION(); args=None
DEBUG 2020-02-17 20:57:17,571 utils 3108 17428 (0.002) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'mdtqyj18cjxe3kqf4d1s8j5i3prjod2y' AND `django_session`.`expire_date` > '2020-02-17 12:57:17.561981'); args=('mdtqyj18cjxe3kqf4d1s8j5i3prjod2y', '2020-02-17 12:57:17.561981')
DEBUG 2020-02-17 20:57:17,571 utils 3108 17428 (0.000) SELECT `account_user`.`id`, `account_user`.`password`, `account_user`.`last_login`, `account_user`.`is_superuser`, `account_user`.`username`, `account_user`.`first_name`, `account_user`.`last_name`, `account_user`.`email`, `account_user`.`is_staff`, `account_user`.`is_active`, `account_user`.`date_joined`, `account_user`.`avatar`, `account_user`.`integral`, `account_user`.`nickname`, `account_user`.`level` FROM `account_user` WHERE `account_user`.`id` = 6; args=(6,)
DEBUG 2020-02-17 20:57:17,574 utils 3108 17428 (0.000) SELECT SUM(`mine_cart`.`amount`) AS `sum_amount`, SUM(`mine_cart`.`count`) AS `sum_count` FROM `mine_cart` WHERE (`mine_cart`.`user_id` = 6 AND `mine_cart`.`status` = 10); args=(6, 10)
DEBUG 2020-02-17 20:57:17,575 utils 3108 17428 (0.000) SELECT COUNT(*) AS `__count` FROM `mine_cart` WHERE (`mine_cart`.`user_id` = 6 AND `mine_cart`.`status` = 10); args=(6, 10)
DEBUG 2020-02-17 20:57:19,951 utils 3108 14892 (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
DEBUG 2020-02-17 20:57:19,952 utils 3108 14892 (0.000) SELECT VERSION(); args=None
DEBUG 2020-02-17 20:57:19,955 utils 3108 14892 (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'mdtqyj18cjxe3kqf4d1s8j5i3prjod2y' AND `django_session`.`expire_date` > '2020-02-17 12:57:19.949594'); args=('mdtqyj18cjxe3kqf4d1s8j5i3prjod2y', '2020-02-17 12:57:19.949594')
DEBUG 2020-02-17 20:57:19,959 utils 3108 14892 (0.001) SELECT `account_user`.`id`, `account_user`.`password`, `account_user`.`last_login`, `account_user`.`is_superuser`, `account_user`.`username`, `account_user`.`first_name`, `account_user`.`last_name`, `account_user`.`email`, `account_user`.`is_staff`, `account_user`.`is_active`, `account_user`.`date_joined`, `account_user`.`avatar`, `account_user`.`integral`, `account_user`.`nickname`, `account_user`.`level` FROM `account_user` WHERE `account_user`.`id` = 6; args=(6,)
DEBUG 2020-02-17 20:57:19,960 utils 3108 14892 (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE `django_session`.`session_key` = 'mdtqyj18cjxe3kqf4d1s8j5i3prjod2y'; args=('mdtqyj18cjxe3kqf4d1s8j5i3prjod2y',)
DEBUG 2020-02-17 20:57:19,961 utils 3108 14892 (0.001) DELETE FROM `django_session` WHERE `django_session`.`session_key` IN ('mdtqyj18cjxe3kqf4d1s8j5i3prjod2y'); args=('mdtqyj18cjxe3kqf4d1s8j5i3prjod2y',)
DEBUG 2020-02-17 20:57:20,049 utils 3108 12200 (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
DEBUG 2020-02-17 20:57:20,049 utils 3108 12200 (0.000) SELECT VERSION(); args=None
DEBUG 2020-02-17 20:57:20,052 utils 3108 12200 (0.001) SELECT `system_slider`.`id`, `system_slider`.`name`, `system_slider`.`desc`, `system_slider`.`types`, `system_slider`.`img`, `system_slider`.`reorder`, `system_slider`.`start_time`, `system_slider`.`end_time`, `system_slider`.`target_url`, `system_slider`.`is_valid`, `system_slider`.`created_at`, `system_slider`.`updated_at` FROM `system_slider` WHERE `system_slider`.`types` = 11 ORDER BY `system_slider`.`reorder` DESC; args=(11,)
DEBUG 2020-02-17 20:57:20,054 utils 3108 12200 (0.001) SELECT `system_news`.`id`, `system_news`.`types`, `system_news`.`title`, `system_news`.`content`, `system_news`.`reorder`, `system_news`.`start_time`, `system_news`.`end_time`, `system_news`.`view_count`, `system_news`.`is_top`, `system_news`.`is_valid`, `system_news`.`created_at`, `system_news`.`updated_at` FROM `system_news` WHERE (`system_news`.`types` = 11 AND `system_news`.`is_top` = 1 AND `system_news`.`is_valid` = 1) ORDER BY `system_news`.`reorder` DESC; args=(11, True, True)
DEBUG 2020-02-17 20:57:20,056 utils 3108 12200 (0.001) SELECT `mall_product`.`id`, `mall_product`.`uid`, `mall_product`.`name`, `mall_product`.`desc`, `mall_product`.`content`, `mall_product`.`types`, `mall_product`.`price`, `mall_product`.`origin_price`, `mall_product`.`img`, `mall_product`.`buy_link`, `mall_product`.`reorder`, `mall_product`.`status`, `mall_product`.`sku_count`, `mall_product`.`ramain_count`, `mall_product`.`view_count`, `mall_product`.`score`, `mall_product`.`is_valid`, `mall_product`.`created_at`, `mall_product`.`updated_at` FROM `mall_product` INNER JOIN `mall_product_tags` ON (`mall_product`.`id` = `mall_product_tags`.`product_id`) INNER JOIN `mall_tag` ON (`mall_product_tags`.`tag_id` = `mall_tag`.`id`) WHERE (`mall_product`.`status` = 11 AND `mall_product`.`is_valid` = 1 AND `mall_tag`.`code` = 'jxtj') ORDER BY `mall_product`.`reorder` DESC; args=(11, True, 'jxtj')
DEBUG 2020-02-17 20:57:20,058 utils 3108 12200 (0.000) SELECT `mall_product`.`id`, `mall_product`.`uid`, `mall_product`.`name`, `mall_product`.`desc`, `mall_product`.`content`, `mall_product`.`types`, `mall_product`.`price`, `mall_product`.`origin_price`, `mall_product`.`img`, `mall_product`.`buy_link`, `mall_product`.`reorder`, `mall_product`.`status`, `mall_product`.`sku_count`, `mall_product`.`ramain_count`, `mall_product`.`view_count`, `mall_product`.`score`, `mall_product`.`is_valid`, `mall_product`.`created_at`, `mall_product`.`updated_at` FROM `mall_product` INNER JOIN `mall_product_tags` ON (`mall_product`.`id` = `mall_product_tags`.`product_id`) INNER JOIN `mall_tag` ON (`mall_product_tags`.`tag_id` = `mall_tag`.`id`) WHERE (`mall_product`.`status` = 11 AND `mall_product`.`is_valid` = 1 AND `mall_tag`.`code` = 'jstj') ORDER BY `mall_product`.`reorder` DESC; args=(11, True, 'jstj')
DEBUG 2020-02-17 20:57:21,273 utils 3108 3956 (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
DEBUG 2020-02-17 20:57:21,273 utils 3108 3956 (0.000) SELECT VERSION(); args=None
DEBUG 2020-02-17 20:57:21,278 utils 3108 3956 (0.002) SELECT (1) AS `a` FROM `django_session` WHERE `django_session`.`session_key` = '3c0rzr1icq3kaid0krzqgmyk6yowdno1' LIMIT 1; args=('3c0rzr1icq3kaid0krzqgmyk6yowdno1',)
DEBUG 2020-02-17 20:57:21,282 utils 3108 3956 (0.002) INSERT INTO `django_session` (`session_key`, `session_data`, `expire_date`) VALUES ('3c0rzr1icq3kaid0krzqgmyk6yowdno1', 'MDQwODM1MDQxN2U5NzlhYTM2MmU1NTBlY2Y5ZTRiNGI4MDdiMDNmYjp7InZlcmlmeV9jb2RlIjoiTFo4UyJ9', '2020-03-02 12:57:21.279051'); args=('3c0rzr1icq3kaid0krzqgmyk6yowdno1', 'MDQwODM1MDQxN2U5NzlhYTM2MmU1NTBlY2Y5ZTRiNGI4MDdiMDNmYjp7InZlcmlmeV9jb2RlIjoiTFo4UyJ9', '2020-03-02 12:57:21.279051')
DEBUG 2020-02-17 20:57:34,069 utils 3108 2392 (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
DEBUG 2020-02-17 20:57:34,069 utils 3108 2392 (0.000) SELECT VERSION(); args=None
DEBUG 2020-02-17 20:57:34,072 utils 3108 2392 (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '3c0rzr1icq3kaid0krzqgmyk6yowdno1' AND `django_session`.`expire_date` > '2020-02-17 12:57:34.067836'); args=('3c0rzr1icq3kaid0krzqgmyk6yowdno1', '2020-02-17 12:57:34.067836')
DEBUG 2020-02-17 20:57:34,076 utils 3108 2392 (0.002) SELECT COUNT(*) AS `__count` FROM `account_user` WHERE `account_user`.`username` = 'admin'; args=('admin',)
